달래된장국,취나물된장무침,금귤,요플레,총각김치,파프리카해물완자전,검정쌀밥구암,달래된장국,,3
잡곡밥,모듬잡채,브로컬리/초고추장,깍두기,참외,삼치구이,조랭이떡국,,,3
쌀밥,동태국,오이무침,계란떡볶이,김말이튀김,배추김치,바나나(손),,,3
비엔나토마토,현미찹쌀밥,북어무채국,햄구이,낙지볶음,콩나물무침(흰색),배추김치,우유,,3
쌀밥,문어두부국,등갈비폭립,감자채볶음,배추김치,파인애플,양상추샐러드,,,3
카레라이스,우리쌀호두파이,계란파국,과일샐러드,배추김치,엔요,,,,2
현미찹쌀밥,우리밀딸기잼파이,단호박수제비국,단호박수제비국,오징어젓갈,함박스테이크,배추김치,함박스테이크소스,방울토마토,2
알감자버터구이,현미찹쌀밥,쇠고기미역국,닭야채볶음(떡),양배추,취나물된장무침,배추김치,엔요,,3
자장라이스,달걀양파국,후르츠탕수육,실곤약무침,배추김치,단무지,바나나(손),,,2
쌀밥,북어계란국,연두부/양념장,시금치나물,돈육김치볶음,깍두기,우유,사과,,3
돈육콩나물밥/양념장,시레기된장국,떡양념치킨,배추김치,오이생채,친환경멜론,미숫가루,,,2
꽁보리밥,청국장찌개,숙주나물,돼지수육,양파와사비절임,배추김치,비엔나토마토,상추/쌈장,,3
전복죽/양념장,메추리알장조림,참나물미나리무침,배추김치,우유,사과,,,,2
잡곡밥,김치콩나물국,오리불고기,옥수수야채계란찜,배추김치,체리,상추/쌈장,호박나물,,3
쌀밥,버섯전골,두부조림,배추김치,시금치나물,우유,미니메이플피칸파이,오징어떡볶이,,3
잡채볶음밥,북어콩나물국,상추겉절이,깍두기,참외,요플레,자장소스/쌀밥,애플파이,,2
쌀밥,쇠고기미역국,닭야채볶음(떡),오꼬노미야끼,애호박나물,배추김치,사과(부사),,,3
사과,쌀밥,감자국,함박스테이크,배추김치,우유,김구이(완제),멸치아몬드볶음,딸기파이,2
쌀밥,곰탕,비빔만두,가자미구이,숙주나물,깍두기,참외,,,2
새우살야채볶음밥,애호박된장찌개,배추김치,수박,미트스파게티,애플파이,,,,2
쌀밥,꽃게탕,런천미트구이/케첩,배추김치,멜론,양배추,우유,애플파이,,3
클로렐라쌀밥,맑은콩나물국,표고돼지갈비찜,김가루계란말이,총각김치,애호박나물,자두,,,3
쌀밥,영계백숙마리,속배추겉절이,깍두기,수박,파인애플소르베,속배추겉절이,,,3
쌀밥,북어계란국,참치김치볶음,비엔나꽈리볶음,석박지,콩나물무침(흰색),비엔나토마토,우유,딸기파이,3
후라이드닭다리,김치말이국수,배추김치,미니메이플피칸파이,바이오거트,수박,,,,2
잡곡밥,근대된장국,닭야채볶음(떡),알감자버터구이,숙주나물,배추김치,사과,,,2
쌀밥,감자국,미트볼케첩조림,스크램블드에그,배추김치,오이생채,체리,,,3
열무보리비빔밥/약고추장,강된장찌개,수박,깍두기,숙주나물,요구르트,미니메이플피칸파이,,,2
검정콩밥,부대찌개,시금치나물,깐풍기(닭),배추김치,실곤약무침,사과,,,2
우유,떡국,배추김치,사과,메추리알장조림,미니메이플피칸파이,베이컨감자채볶음,,,3
쌀밥,다시마미소국,오리훈제/머스터드,무쌈,오이부추생채,배추김치,숙주나물,천도복숭아,,3
쌀밥,버섯전골,도토리묵무침,배추김치,안동찜닭,방울토마토,무생채,,,3
야채죽,돈육메추리알장조림,바나나(손),우유,미니메이플피칸파이,배추김치,파인애플,,,2
쌀밥,북어콩나물국,닭야채볶음(떡),야채어묵조림,시금치나물,배추김치,수박,,,3
삼겹살김치볶음밥,다시마미소국,달걀후라이,식빵피자토스트,깍두기,요구르트,과일샐러드,,,2
잡곡밥,곰탕,버섯군만두(개),도라지 진미무침,배추김치,파인애플,우유,초코머핀,,3
쌀밥,쇠고기미역국,브로컬리/초고추장,배추김치,바나나(손),우유,돈육김치볶음,숙주나물,,3
물냉면,미니메이플피칸파이,총각김치,방울토마토,엔요,,,,,2
쌀밥,추어탕,고등어()자반구이,무생채,배추김치,수박,계란떡볶이,,,3
쌀밥,북어계란국,비엔나꽈리볶음,콩나물무침(흰색),참치김치볶음,석박지,우유,비엔나토마토,,3
단호박카레라이스,계란파국,야채어묵조림,과일샐러드,배추김치,돌스위티오파인쥬스,,,,2
현미찹쌀밥,쇠고기미역국,떡양념치킨,마카로니샐러드(햄),배추김치,감자채볶음,파인애플,,,2
볶음김치/김가루/계란,볶음김치/계란,치즈케익,유부된장국,깍두기,우유,사과,숙주나물,,2
쌀밥,미소된장국,등심돈까스/데리소스,양상추샐러드,실곤약무침,배추김치,방울토마토,,,2
뿌리채소밥,꽃게탕,숙주나물,닭다리구이,오이소박이(완제),총각김치,바나나(손),,,4
전복죽/양념장,딸기파이,메추리알장조림,참나물미나리무침,배추김치,우유,사과,,,2
쌀밥,쑥갓어묵국,낙지볶음,브로컬리/초고추장,배추김치,아이스홍시,김가루계란말이,,,3
김치말이국수,깍두기,요구르트,수박,찐옥수수,,,,,1
쌀밥,애호박된장찌개,오징어젓갈,감자채볶음,비엔나야채볶음,배추김치,우유,사과,,2
근대된장국,현미찹쌀밥,안동찜닭,콩나물무침(흰색),배추김치,수박,감자어묵조림,,,3
흑미찹쌀밥,근대된장국,감자채볶음,깐쇼새우/칠리소스,배추김치,우유,사과,양배추쌈,,2
엔요,물냉면,수박,깍두기,미니메이플피칸파이,,,,,1
쌀밥,경단미역국,도토리묵,콩나물무침(빨간색),조기구이/양념장,배추김치,요러케(창원과고),,,3
현미찹쌀밥,북어무채국,콩나물무침(흰색),낙지볶음,햄구이,바나나(손),배추김치,우유,,3
리쪼,쌀밥,시레기된장국,알감자조림,취나물된장무침,배추김치,해물찜,,,2
비빔밥(계절),오징어두부국,깍두기,계란빵,아이스홍시,곤약어묵조림,,,,2
쌀밥,쑥갓어묵국,고등어()자반구이,오이생채,배추김치,자두,우유,메추리알떡볶이,,4
옥수수밥,머위된장무침,상추겉절이,왕찐만두/양념장,배추김치,미숫가루,추어탕,,,3
김치말이국수,깍두기,찐옥수수,요구르트,바나나(손),,,,,1
쌀밥,곰탕,도라지 진미무침,버섯군만두(개),배추김치,우유,방울토마토,초코머핀,,2
현미찹쌀밥,맑은콩나물국,돈등뼈김치찜,알감자버터구이,배추김치,사과,아삭이고추/쌈장,요러케(창원과고),,3
미트스파게티,새우살야채볶음밥,수박,깍두기,양상추샐러드,요구르트,유부된장국,,,2
쌀밥,꽃게탕,깍두기,닭야채볶음(떡),연두부/양념장,시금치나물,사과,우유,미니메이플피칸파이,4
쌀밥,시레기된장국,쫄면콩나물무침(주찬),버섯군만두(개),시금치나물,배추김치,치즈케익,,,2
쌀밥,감자국,함박스테이크,함박스테이크소스,멸치아몬드볶음,김구이(완제),배추김치,우유,고구마파이,2
열무보리비빔밥/약고추장,강된장찌개,배추김치,계란후라이,무생채,초코머핀,참외,,,2
뿌리채소밥,미트스파게티,유부된장국,오이피클,깍두기,수박,,,,2
쌀밥,애호박된장찌개,오징어젓갈,감자채볶음,비엔나야채볶음,배추김치,우유,사과,,2
쌀밥,참치김치찌개,돼지수육,양파와사비절임,깍두기,상추,오이고추,,,2
쌀밥,쇠고기미역국,등심돈까스/데리소스,도토리묵,실곤약무침,배추김치,,,,2
현미찹쌀밥,버섯전골,시금치나물,닭다리알감자조림,총각김치,바나나(손),우유,,,3
쌀밥,팽이된장국,후르츠탕수육,알감자버터구이,배추김치,요러케(창원과고),콩나물겨자무침,,,2
치즈케익,잔치국수,깍두기,수박,요구르트,,,,,1
쌀밥,유부된장국,피자치즈코든블루/데리소스,브로컬리/초고추장,배추김치,우유,숙주나물,사과,,3
쌀밥,애호박된장찌개,닭야채볶음(떡),숙주나물,배추김치,도토리묵무침,리쪼,,,3
카레라이스,계란파국,딸기우유빙수,깍두기,멸치볶음,바나나(손),,,,1
쌀밥,물만두국,호두아몬드볶음,스크램블드에그,삼색소시지통구이/케첩,배추김치,우유,,,2
옥수수밥,부대찌개,송이버섯볶음,갈치구이/양념장,애호박나물,깍두기,요구르트,,,3
함박스테이크,취나물된장무침,배추김치,쌀밥,시레기된장국,함박스테이크소스,우유,치즈케익,,2
닭갈비야채볶음밥,계란파국,깍두기,오미자쥬스,자두,핫도그,,,,2
쌀밥,시레기된장국,생선까스(구암),붉은오이무침,배추김치,곤약어묵조림,사과,,,3
쌀밥,꽃게탕,알감자조림,런천미트야채볶음,양배추쌈,배추김치,우유,바나나(손),,4
쌀밥,쇠고기미역국,떡양념치킨,도토리묵무침,배추김치,엔요,들깨찜(창원과고),,,2
쌀밥,선동명태살콩나물국,라볶이,당면김말이,배추김치,애호박나물,,,,3
삼겹살버섯볶음,시금치나물,배추김치,우유,쌀밥,맑은콩나물국,사과,,,3
날치알김치볶음밥,계란파국,깍두기,브리또,바나나(손),요구르트,,,,2
현미찹쌀밥,물만두국,닭야채볶음(떡),들깨가루고구마줄기볶음,멸치볶음,깍두기,미숫가루,,,3
흑미찹쌀밥,우유,오징어젓갈,배추김치,비엔나야채볶음,단호박수제비국,단호박수제비국,사과,,2
현미찹쌀밥,돈육메추리알장조림,시금치나물,무생채,배추김치,장어추어탕,요러케(창원과고),,,2
쌀밥,볶음김치/김가루/계란,유부된장국,깍두기,우유,파인애플,초코머핀,계란후라이,,2
쌀밥,애호박된장찌개,계란찜,도라지오이무침,오징어볶음,배추김치,수박,,,3
갈비산적아채볶음밥,계란파국,깍두기,오미자쥬스,사과,초코머핀,,,,2
현미찹쌀밥,동태국,김가루계란말이,도토리묵무침,취나물된장무침,배추김치,우유,,,3
보리찹쌀밥,조랭이떡국,마파두부,배추김치,애호박나물,오꼬노미야끼,,,,2
양상추샐러드,쌀밥,콩나물무채국,폭립,시금치나물,배추김치,바나나(손),,,3
우유,메추리알장조림,배추김치,사과,크로와상(청정원)/잼,쇠고기떡국(냉면기),,,,1
쌀밥,등뼈감자탕,오이생채,후르츠탕수육,배추김치,요플레,,,,2
깍두기,오므라이스,유부된장국,케이준치킨샐러드,요러케(창원과고),,,,,2
쌀밥,북어무채국,깍두기,돈육김치볶음,연두부/양념장,우유,시금치나물,,,3
클로렐라쌀밥,맑은콩나물국,고추잡채/꽃빵,고등어()자반구이,배추김치,방울토마토,양배추,,,4
곤드레나물밥,시레기된장국,멸치볶음,바나나(손),배추김치,요플레,,,,2
쌀밥,시레기된장국,표고돼지갈비찜,들깨가루고구마줄기볶음,배추김치,우유,키위,,,3
쌀밥,미소된장국,양상추샐러드,실곤약무침,등심돈까스/데리소스,배추김치,바나나(손),,,2
쌀밥,북어계란국,우유,연두부/양념장,돈육김치볶음,깍두기,붉은오이무침,,,3
현미찹쌀밥,부대찌개,후르츠탕수육,배추김치,숙주나물,방울토마토,알감자조림,,,2
쌀밥,시레기된장국,순대야채볶음,미트스파게티,배추김치,사과,시금치나물,,,2
볶음김치/김가루/계란,볶음김치/계란,치즈케익,유부된장국,깍두기,우유,사과,,,2
쌀밥,등뼈감자탕,피자맛떡볶이,배추김치,바나나(손),콩나물무침(흰색),,,,3
쌀밥,새송이버섯구이,삼겹살오븐구이,배추김치,방울토마토,시레기된장국,상추/쌈장,콩나물무침(흰색),,2
오곡밥,황태맑은국,오이생채,김가루계란말이,배추김치,우유,초코머핀,바나나(손),,3
자장라이스,짬뽕국,단무지,배추김치,미니메이플피칸파이,요구르트,사과,,,2
쌀밥,닭도리탕,도토리묵,새우까스/케첩,콩나물무침(흰색),배추김치,아띠젤리,,,3
우유,멸치볶음주먹밥,부추달걀국,배추김치,바나나(손),치즈케익,아띠젤리,,,2
해물김치볶음밥,콩나물냉국,버섯군만두(개),과일샐러드,깍두기,요구르트,,,,2
잔치국수,깍두기,포도,요플레,찹쌀꽈배기,,,,,1
흑미찹쌀밥,사리곰탕(기숙사),연두부/양념장,오이부추생채,배추김치,우유,바나나(손),,,2
쌀밥,김치전,깍두기,부추생채,사과,꿀떡,육개장,,,3
낙지야채비빔밥,북어무채국,실곤약무침(마요네즈과고),배추김치,요러케(창원과고),방울토마토,,,,3
쌀밥,북어계란국,비엔나꽈리볶음,콩나물무침(흰색),참치김치볶음,석박지,우유,비엔나토마토,,3
쌀밥,콩비지찌개,알감자조림,애호박나물,쭈꾸미야채볶음,열무김치,,,,2
쌀밥,대구매운탕,콩조림,떡양념치킨,실곤약무침,배추김치,,,,3
쌀밥,쇠고기미역국,감자햄볶음,오징어젓갈,파프리카해물완자전,배추김치,우유,사과,,1
쌀밥,곰탕,장어강정,모듬잡채,상추겉절이,배추김치,,,,2
방울토마토,현미찹쌀밥,오이냉국,명태통살까스/사우전아일랜드,일미땅콩무침,배추김치,감자샐러드,,,3
쌀밥,근대된장국,마늘쫑어묵볶음,삼치구이,배추김치,우유,사과,미니메이플피칸파이,,3
굴소스해물볶음밥,유부된장국,케이준치킨샐러드,깍두기,요구르트,바나나(손),,,,2
쌀밥,물만두국,연근땅콩조림,스크램블드에그,삼색소시지볶음(부),배추김치,우유,,,2
현미찹쌀밥,강된장찌개,브로컬리/초고추장,무생채,배추김치,안동찜닭,,,,4
사과,쌀밥,부대찌개,고추잡채/꽃빵,고등어()자반구이,배추김치,숙주나물,,,3
현미찹쌀밥,맑은콩나물국,오이생채,낙지볶음,호두아몬드볶음,배추김치,우유,미니메이플피칸파이,,2
쌀밥,등뼈감자탕,꽈리건새우볶음,돈육메추리알장조림,상추겉절이,배추김치,바나나(손),,,3
쌀밥,맑은조개살탕국,오리불고기,무쌈,오이스틱,찐두부,배추김치,사과,,2
쌀밥,버섯전골,취나물된장무침,파프리카해물완자전,총각김치,요거트푸딩,우유,딸기파이,사과,2
비빔냉면,총각김치,방울토마토,엔요,치즈케익,,,,,2
쌀밥,경단미역국,돈육김치볶음,곤약어묵조림,콩나물무침(흰색),석박지,,,,2
쌀밥,유부된장국,숙주나물,브로컬리/초고추장,피자치즈코든블루/데리소스,배추김치,우유,사과,,3
꽁보리밥,해물탕,제육볶음,브로컬리/초고추장,배추김치,찐만두/양념장,,,,3
쌀밥,알탕,깐풍기(닭),무 미역초 무침,배추김치,감자채볶음,,,,3
메추리알장조림,베이컨감자채볶음,미니메이플피칸파이,배추김치,우유,사과,쇠고기떡국(냉면기),,,2
쌀밥,단호박수제비국,미더덕해물찜,깍두기,오이무침(무색),알감자조림,,,,3
쌀밥,아욱새우국(된장),해물파전(홍오징어),비트무생채,배추김치,도토리묵무침,사과,,,3
미니메이플피칸파이,깍두기,우유,사과,주먹밥(개),맑은콩나물국,요거트푸딩,,,2
쌀밥,강된장찌개,등심돈까스/데리소스,브로컬리/초고추장,열무김치,배추김치,요구르트,,,3
쌀밥,시레기된장국,검은깨찐두부/돈육김치볶음,알감자버터구이,배추김치,요플레,,,,2
쌀밥,치즈케익,시레기된장국,취나물된장무침,함박스테이크,배추김치,함박스테이크소스,우유,,1
꽁보리밥,북어무채국,닭야채볶음(떡),상추겉절이,깍두기,시금치나물,사과,닭야채볶음(떡),,3
쌀밥,돈육김치찌개,비엔나꽈리볶음,두부조림,깍두기,숙주나물,바나나(손),,,2
알감자조림,런천미트야채볶음,배추김치,우유,양배추쌈,바나나(손),쌀밥,꽃게탕,,4
애호박나물,맑은콩나물국,오리훈제야채무침,배추김치,도토리묵무침,쌀밥,바나나(손),,,2
자장면(주찬),달걀양파국,바나나(손),단무지,깍두기,깨찰빵,요구르트,,,1
쌀밥,삼겹살버섯볶음,배추김치,우유,사과,맑은콩나물국,시금치나물,,,2
잔치국수,깍두기,치즈케익,딸기우유빙수,방울토마토,,,,,1
쌀밥,조랭이떡국,마파두부,배추김치,곤약어묵조림,브로컬리/초고추장,,,,3
우유,참치김치볶음주먹밥,부추달걀국,깍두기,토마토,요플레,딸기파이,궁중왕만두,,2
쌀밥,순두부찌개,안동찜닭,안동찜닭,콩나물무침(흰색),고구마튀김,배추김치,,,3
쌀밥,강된장찌개,시금치나물,버섯볶음,배추김치,요구르트,모듬꼬지,,,3
깐쇼새우/칠리소스,배추김치,우유,흑미찹쌀밥,근대된장국,사과,양배추쌈,초코머핀,,2
쌀밥,단호박수제비국,도토리묵무침,배추김치,머위된장무침,꽃게깐풍기,,,,3
쌀밥,애호박된장찌개,오징어젓갈,감자채볶음,비엔나야채볶음,배추김치,우유,사과,,2
뿌리채소밥,미트스파게티,유부된장국,요구르트,깍두기,양상추샐러드,,,,2
쌀밥,맑은콩나물국,계란찜,배추김치,돼지수육,양파와사비절임,바나나(손),,,1
북어무채국,콩나물무침(흰색),낙지볶음,햄구이,배추김치,우유,비엔나토마토,현미찹쌀밥,,3
쌀밥,대구매운탕,애호박나물,돈육김치볶음,마늘쫑멸치조림,배추김치,사과,,,3
자장라이스,오꼬노미야끼,계란파국,깍두기,엔요,딸기파이,,,,1
현미찹쌀밥,우리밀딸기잼파이,단호박수제비국,단호박수제비국,오징어젓갈,함박스테이크,배추김치,함박스테이크소스,방울토마토,2
김치말이국수,미니메이플피칸파이,배추김치,바나나(손),요구르트,,,,,1
쌀밥,다시마무국,고추잡채/꽃빵,감자샐러드,배추김치,찹쌀떡,,,,3
쌀밥,북어계란국,연두부/양념장,시금치나물,돈육김치볶음,깍두기,우유,사과,,3
쌀밥,시레기된장국,삼겹살콩나물찜,아삭고추된장무침,알감자조림,배추김치,,,,2
오므라이스,쑥갓어묵국,바나나(손),깍두기,요플레,인절미,,,,1
쌀밥,어묵국,오이생채,궁중떡볶이,고등어()자반구이,배추김치,우유,바나나(손),,2
쌀밥,등뼈감자탕,오이생채,감자야채전,배추김치,팥송편,,,,3
유부된장국,깍두기,와플/딸기잼,요구르트,사과,카레라이스,,,,1
흑미찹쌀밥,곰탕,연두부/양념장,오이생채,배추김치,사과,미니메이플피칸파이,우유,,1
클로렐라쌀밥,쇠고기미역국,신당동할매자장떡볶이,애호박나물,배추김치,조기구이/양념장,,,,3
햄우엉야채볶음밥,배추김치,식빵피자토스트,요구르트,사과,유부된장국,,,,2
현미찹쌀밥,버섯전골,시금치나물,닭봉떡조림,총각김치,사과,우유,미니메이플피칸파이,,3
제육덮밥,미더덕된장국,배추김치,초코머핀,콩나물겨자무침,요구르트,제육덥밥,,,2
요구르트,쌀밥,쇠고기무국,코다리강정/두반장,애느타리버섯볶음,배추김치,붉은오이무침,,,2
옥수수밥,방아멸치시락국,새송이버섯구이,베이컨감자채볶음,참치야채전,총각김치,우유,,,2
갈비산적아채볶음밥,근대된장국,단호박고구마치즈그라탕,깍두기,요구르트,토마토,요플레,,,1
주먹밥(개),맑은콩나물국,감자샐러드샌드위치,깍두기,요구르트,바나나(손),,,,1
흑미찹쌀밥,근대된장국,깐쇼새우/칠리소스,감자채볶음,배추김치,우유,사과,양배추쌈,,2
쌀밥,조갯살박국,알감자조림,오리훈제야채무침,배추김치,아삭고추된장무침,,,,3
쌀밥,두부미역된장국,닭야채볶음,상추겉절이,우엉땅콩조림,배추김치,인절미,,,3
현미찹쌀밥,딸기파이,멸치김치찌개,연근땅콩조림,닭다리알감자조림,깻잎지(완제),우유,키위,,2
차조밥,오이냉국,애호박나물,어묵야채볶음,비빔만두,깍두기,,,,2
미니메이플피칸파이,총각김치,방울토마토,엔요,열무비빔냉면,,,,,1
쇠고기떡국(냉면기),메추리알장조림,베이컨감자채볶음,미니메이플피칸파이,배추김치,우유,사과,,,1
쌀밥,곰탕,조기구이/양념장,콩나물무침(흰색),부추생채,깍두기,요구르트,,,3
돈육콩나물국밥(냉면기),부추생채,깍두기,요구르트,사과,팥송편,,,,2
쌀밥,황태맑은국,오이생채,김가루계란말이,배추김치,우유,초코머핀,포도,,3
닭갈비야채볶음밥,유부된장국,숙주나물,고구마튀김,배추김치,바나나(손),,,,2
쌀밥,맑은콩나물국,돈등뼈김치찜,알감자버터구이,배추김치,아삭고추된장무침,,,,3
쌀밥,쇠고기미역국,숙주나물,돈육김치볶음,브로컬리/초고추장,배추김치,우유,바나나(손),,3
쌀밥,육개장,깐풍기(닭),브로컬리/초고추장,붉은오이무침,팥송편,,,,3
굴소스해물볶음밥,맑은콩나물국,웨지감자구이/케첩,요구르트,비빔막국수,숙주나물,,,,2
쌀밥,딸기파이,감자국,김구이(완제),멸치아몬드볶음,함박스테이크,배추김치,우유,사과,2
무생채,쌀밥,추어탕,왕찐만두/양념장,배추김치,아삭고추된장무침,,,,2
비빔밥(계절),오징어두부국,계란후라이,치즈케익,깍두기,요구르트,사과,,,2
방울토마토,쌀밥,꽃게탕,꽃게탕,런천미트구이/케첩,배추김치,우유,양배추,미니메이플피칸파이,4
옥수수밥,시레기된장국,닭야채볶음(떡),도토리묵무침,배추김치,애호박나물,거봉,,,2
인도커리덥밥,유부된장국,깍두기,계란빵,요구르트,꽃맛살양상치샐러드,,,,2
쌀밥,딸기파이,북어계란국,비엔나꽈리볶음,콩나물무침(흰색),참치김치볶음,석박지,우유,사과,3
자장라이스,계란파국,찹쌀떡,사과,배추김치,요구르트,,,,1
쌀밥,강된장찌개,해물파전(홍합,오징어),배추김치,참나물,알감자조림,,,2
쌀밥,버섯전골,두부조림,시금치나물,미니메이플피칸파이,배추김치,우유,메추리알떡볶이,,2
쌀밥,알탕,시금치나물,마카로니샐러드,라볶이,배추김치,요거트푸딩,,,2
돈육콩나물국밥(냉면기),부추생채,깍두기,팥송편,요구르트,사과,,,,2
황태맑은국,오이생채,김가루계란말이,배추김치,우유,초코머핀,쌀밥,포도,,3
닭갈비야채볶음밥,유부된장국,고구마튀김,배추김치,바나나(손),숙주나물,,,,2
쌀밥,맑은콩나물국,돈등뼈김치찜,알감자버터구이,배추김치,아삭고추된장무침,,,,3
쇠고기떡국(냉면기),메추리알장조림,미니메이플피칸파이,배추김치,우유,사과,아띠젤리,,,1
참치야채비빔밥,유부된장국,와플/딸기잼,깍두기,파인애플,요구르트,,,,1
흑미찹쌀밥,문어두부국,안동찜닭,배추김치,양배추,다시마쌈,숙주나물,바나나(손),,2
배추김치,우유,흑미찹쌀밥,근대된장국,깐쇼새우/칠리소스,감자채볶음,양배추쌈,사과,,2
옥수수밥,애호박된장찌개,갈치무조림,시금치나물,만두탕수,배추김치,비엔나토마토,,,2
쌀밥,북어무채국,감자샐러드,라볶이,참나물,깍두기,황도,,,3
쌀밥,쇠고기미역국,오징어젓갈,배추김치,감자햄볶음,완자전,우유,사과,,2
쌀밥,곰탕,애호박나물,상추겉절이,장어강정,깍두기,요구르트(딸기),,,2
쌀밥,짬뽕국,콩나물무침(흰색),순대야채볶음,고구마맛탕,배추김치,하루야채,,,1
흑미찹쌀밥,북어무채국,깍두기,사과,시금치나물,우유,검은깨찐두부/돈육김치볶음,,,3
붕어빵,귤,꽁보리밥,시레기된장국,숙주나물,미트스파게티,배추김치,,,2
쌀밥,멸치김치찌개,오이스틱,동태포전/양념장,배추김치,계란떡볶이,파인애플,,,3
계란후라이,볶음김치/김가루/계란,유부된장국,깍두기,미니메이플피칸파이,우유,사과,,,2
쌀밥,시레기된장국,삼겹살오븐구이,새송이버섯구이,콩나물무침(흰색),상추,배추김치,오렌지,,2
쌀밥,사리곰탕(기숙사),오이부추생채,삼치구이,깍두기,요플레,귤,,,3
꽁보리밥,황태맑은국,김가루계란말이,배추김치,시금치나물,초코머핀,요구르트,황도,,3
클로렐라쌀밥,맑은콩나물국,표고돼지갈비찜,쥐취채무침,숙주나물,깍두기,파인애플,,,2
비빔밥(계절),문어두부국,계란후라이,배추김치,사과,바나나우유,,,,2
쌀밥,물만두국,연근땅콩조림,삼색소시지통구이/케첩,스크램블드에그,배추김치,우유,,,1
순대,시금치나물,파인애플,참치김치찌개,흑미찹쌀밥,참치김치찌개,만두탕수,깍두기,,2
잔치국수,깍두기,찹쌀꽈배기,요플레,파인애플,,,,,1
쌀밥,사리곰탕(기숙사),붉은오이무침,배추김치,사과,연두부/양념장,우유,퓨어(저지방),,2
김치전,쌀밥,육개장,부추생채,깍두기,팥송편,파인애플,,,2
날치알김치볶음밥,북어무채국,애호박나물,배추김치,바나나(손),와플/딸기잼,오렌지,,,2
쌀밥,북어계란국,콩나물무침(흰색),석박지,비엔나꽈리볶음,참치김치볶음,우유,북어계란국,사과,2
자장면(주찬),깨찰빵,달걀양파국,단무지,깍두기,요구르트,멜론,,,1
꽁보리밥,시레기된장국,배추김치,궁중왕만두,브로컬리/초고추장,사과,돈육떡볶음,,,3
쌀밥,감자국,붉은오이무침,홍게살크레볼/케첩,배추김치,우유,황도,,,2
쌀밥,맑은콩나물국,도토리묵무침,애호박나물,오리훈제야채무침,배추김치,오리훈제야채무침,바나나(손),,2
굴소스해물볶음밥,식빵피자토스트,계란파국,깍두기,요구르트,비엔나토마토,,,,2
쌀밥,근대된장국,미니메이플피칸파이,삼치구이,배추김치,야채어묵조림,사과,우유,,3
쌀밥,건새우미역국,상추겉절이,오,불고기떡볶음,배추김치,가래떡구이,비엔나토마토,,1
쌀밥,단호박수제비국,오징어젓갈,함박스테이크소스,배추김치,방울토마토,우유,딸기파이,함박스테이크,2
참치야채비빔밥,단호박죽,방아멸치시락국,배추김치,오렌지,하루야채,,,,2
흑미찹쌀밥,애호박된장찌개,숙주나물,비빔만두,알감자조림,깍두기,파인애플,,,2
현미찹쌀밥,맑은콩나물국,오이생채,호두아몬드볶음,오징어볶음,미니메이플피칸파이,배추김치,우유,사과,2
해물칼국수,단무지,배추김치,인절미,방울토마토,요구르트(이오),,,,1
쌀밥,근대된장국,오이스틱,무쌈,배추김치,오리불고기,황도,,,1
쌀밥,버섯전골,취나물된장무침,파프리카해물완자전,배추김치,우유,사과,버섯전골,,2
차조밥,콩비지찌개,감자채볶음,시금치나물,코다리강정/두반장,배추김치,퓨어(저지방),,,2
콩나물비빔밥,시레기된장국,깍두기,깨찰빵,요구르트,파인애플,,,,2
쌀밥,유부된장국,숙주나물,피자치즈코든블루/데리소스,배추김치,브로컬리/초고추장,우유,사과,,3
