달래된장국,취나물된장무침,금귤,요플레,총각김치,파프리카해물완자전,검정쌀밥구암,달래된장국,,3
현미찹쌀밥,등뼈감자탕,시금치나물,어린새송이버섯볶음,생선가스/타르타르소스,배추김치,멜론,,,3
쌀밥,알탕,감자채볶음,깐풍기(닭),배추김치,무생채,비엔나토마토,,,3
쇠고기떡국(냉면기),메추리알장조림,미니메이플피칸파이,배추김치,사과,우유,,,,2
쌀밥,단호박수제비국,알감자조림,미더덕해물찜,깍두기,파인애플,요플레,,,3
쌀밥,영계백숙마리,바나나(손),깍두기,오곡찐빵,요구르트(이오),,,,3
클로렐라쌀밥,시레기된장국,시금치나물,깍두기,계란후라이,미니메이플피칸파이,사과,볶음김치/김가루/계란,요플레,2
쌀밥,순두부찌개,오이생채,배추김치,감자채볶음,순대야채볶음,귤,,,2
쌀밥,맑은콩나물국,시금치나물,배추김치,사과,우유,삼겹살버섯볶음,초코머핀,,2
쌀밥,강된장찌개,닭다리구이,애호박나물,햄맛살야채전,배추김치,요구르트,,,2
쌀밥,조랭이떡국,곤약어묵조림,마파두부,브로컬리/초고추장,배추김치,오렌지,,,3
쌀밥,시레기된장국,미니메이플피칸파이,배추김치,표고돼지갈비찜,참나물,방울토마토,우유,,2
쌀밥,순두부찌개,안동찜닭,안동찜닭,콩나물무침(흰색),고구마튀김,배추김치,사과,,3
갈비산적아채볶음밥,계란파국,요구르트(딸기),깍두기,초코머핀,파인애플,,,,2
흑미찹쌀밥,근대된장국,깐쇼새우/칠리소스,사과,양배추,우유,슈슈케익,,,2
쌀밥,단호박수제비국,도토리묵무침,꽃게깐풍기,배추김치,숙주나물,파인애플,,,3
쌀밥,쇠고기미역국,오징어젓갈,감자채볶음,비엔나야채볶음(케첩조림),배추김치,우유,바나나(손),,2
쌀밥,참치김치찌개,돼지수육,양파와사비절임,깍두기,상추,오이고추,비엔나토마토,,2
미트스파게티,뿌리채소밥,유부된장국,양상추샐러드,깍두기,요구르트,,,,1
현미찹쌀밥,북어무채국,콩나물무침(흰색),햄구이,우유,참치김치볶음,깍두기,황도,,3
돈육콩나물국밥(냉면기),부추생채,깍두기,계란빵,검은콩두유,파인애플,,,,2
날치알김치볶음밥,부추달걀국,깍두기,치킨텐더야채크레페,사과,요구르트(딸기),,,,2
흑미찹쌀밥,부들어묵조림,함박스테이크,함박스테이크소스,배추김치,사과,우유,단호박수제비국,,1
쌀밥,애호박된장찌개,모듬잡채,계란장조림,콩나물무침(흰색),배추김치,망개떡,,,2
뿌리채소밥,우동,깍두기,호떡,방울토마토,,,,,1
흑미찹쌀밥,북어무채국,시금치나물,검은깨찐두부/돈육김치볶음,깍두기,우유,사과,초코머핀,,3
잔치국수,찹쌀꽈배기,깍두기,요플레,바나나(손),,,,,1
꽁보리밥,시레기된장국,숙주나물,배추김치,귤,미트스파게티,붕어빵,,,2
볶음김치/김가루/계란,유부된장국,계란후라이,미니메이플피칸파이,깍두기,우유,사과,아띠젤리,,2
쌀밥,시레기된장국,콩나물무침(흰색),새송이버섯구이,삼겹살오븐구이,배추김치,오렌지,상추/쌈장,,1
쌀밥,유부된장국,등심돈까스/데리소스,실곤약무침,양상추샐러드,배추김치,방울토마토,,,2
쌀밥,근대된장국,야채어묵조림,배추김치,프렌치토스트,요구르트(이오),포크소시지야채볶음,,,2
흑미찹쌀밥,참치김치찌개,참치김치찌개,시금치나물,만두탕수,깍두기,순대,,,1
비빔밥(계절),문어두부국,계란후라이,배추김치,초코머핀,방울토마토,돌스위티오파인쥬스,,,2
쌀밥,물만두국,연근땅콩조림,스크램블드에그,삼색소시지통구이/케첩,배추김치,우유,사과,,2
미트스파게티,유부된장국,양상추샐러드,깍두기,뿌리채소밥,바나나(손),,,,1
쌀밥,닭개장,콩나물무침(흰색),비빔만두,조기구이,배추김치,,,,3
미니메이플피칸파이,쌀밥,감자국,붉은오이무침,홍게살크레볼/케첩,배추김치,우유,사과,,2
쌀밥,육개장,애호박나물,깍두기,갈치무조림,닭야채볶음(떡),,,,1
해물김치볶음밥,북어무채국,알감자조림,배추김치,와플/딸기잼,요구르트(이오),방울토마토,,,2
쌀밥,북어계란국,북어계란국,비엔나꽈리볶음,콩나물무침(흰색),참치김치볶음,석박지,우유,사과,3
자장면(주찬),깨찰빵,달걀양파국,단무지,깍두기,요구르트,파인애플,,,1
쌀밥,맑은콩나물국,감자샐러드,배추김치,바나나(손),시금치나물,두루치기,,,2
쌀밥,사리곰탕(기숙사),연두부/양념장,붉은오이무침,배추김치,우유,사과,요플레,,1
꽁보리밥,시레기된장국,배추김치,궁중왕만두,치즈불닭,브로컬리,,,,3
뿌리채소밥,수제치킨버거,깍두기,유부된장국,요구르트(이오),방울토마토,,,,1
꽁보리밥,황태맑은국,시금치나물,김가루계란말이,배추김치,초코머핀,우유,파인애플,,3
쌀밥,청국장찌개,상추겉절이,애호박나물,배추김치,오리불고기,바나나(손),,,2
쌀밥,딸기파이,단호박수제비국,오징어젓갈,함박스테이크,배추김치,함박스테이크소스,우유,방울토마토,1
알감자조림,깍두기,흑미찹쌀밥,애호박된장찌개,단배추된장무침,닭야채볶음(떡),사과,,,2
참치야채비빔밥,유부된장국,깍두기,팥송편,오렌지,초코우유,,,,1
현미찹쌀밥,맑은콩나물국,오이생채,호두아몬드볶음,오징어볶음,미니메이플피칸파이,배추김치,우유,사과,2
인도커리덥밥,유부된장국,브리또,깍두기,과일샐러드,요구르트(딸기),,,,1
옥수수밥,부대찌개,애호박나물,송이버섯볶음,갈치구이/양념장,깍두기,바나나(손),,,3
쌀밥,참나물,버섯전골,버섯전골,완자전,배추김치,우유,사과,미니메이플피칸파이,3
쌀밥,순두부찌개,오이생채,배추김치,바나나(손),돈육떡볶음,감자채볶음,,,2
굴소스해물볶음밥,맑은콩나물국,비빔막국수,숙주나물,요구르트(이오),웨지감자구이/케첩,,,,1
쌀밥,유부된장국,브로컬리/초고추장,피자치즈코든블루/데리소스,배추김치,우유,사과,요플레,,3
현미찹쌀밥,등뼈감자탕,시금치나물,새송이야채무침,파래생선까스,배추김치,방울토마토,,,5
쌀밥,북어무채국,감자샐러드,참나물,깍두기,라볶이,파인애플,,,3
쇠고기떡국(냉면기),메추리알장조림,배추김치,우유,초코머핀,파인애플,,,,2
쌀밥,단호박수제비국,요플레,도토리묵,아귀찜,애호박나물,배추김치,,,3
비빔밥(계절),계란빵,오징어두부국,곤약어묵조림,깍두기,요구르트(이오),,,,2
햄구이,양상치, 치즈,월넛베이글,딸기우유,쌀밥,마늘쫑어묵볶음,깍두기,,2
현미찹쌀밥,콩비지찌개,해물파전(오징어만),감자채볶음,배추김치,곤약어묵조림,요플레,,,2
햄우엉야채볶음밥,유부된장국,배추김치,파인애플,식빵피자토스트,요구르트(딸기),,,,2
쌀밥,꽃게탕,연두부/양념장,시금치나물,닭야채볶음(떡),깍두기,우유,사과,딸기파이,4
옥수수밥,추어탕,궁중왕만두,상추겉절이,배추김치,바나나(손),고추부추전,,,3
쌀밥,육개장,붉은오이무침,깐풍기(닭),배추김치,도토리묵,,,,2
쌀밥,사리곰탕(기숙사),배추김치,우유,비엔나토마토,도라지 진미무침,버섯군만두(개),고구마파이,,2
갈비산적아채볶음밥,근대된장국,단호박고구마치즈그라탕,깍두기,토마토,요구르트(딸기),,,,2
현미찹쌀밥,짬뽕국,콩나물무침(흰색),고구마맛탕,배추김치,순대야채볶음,두부구이/양념장,,,2
군고구마,쌀밥,맑은콩나물국,시금치나물,삼겹살버섯볶음,배추김치,우유,바나나(손),,1
멸치김치찌개,쌀밥,애호박나물,장각구이,배추김치,햄맛살야채전,바나나(손),,,2
쌀밥,순두부찌개,안동찜닭,단배추된장무침,숙주나물,배추김치,,,,3
쌀밥,시레기된장국,우유,참나물,미니메이플피칸파이,배추김치,방울토마토,참치야채전,,2
자장라이스,달걀양파국,깍두기,후르츠탕수육,요구르트(이오),바나나(손),,,,1
꽁보리밥,꼬지어묵국,갈치무조림,김치전,단팥죽,깍두기,,,,2
흑미찹쌀밥,근대된장국,깐쇼새우/칠리소스,우유,사과,양배추,배추김치,알감자조림,,2
쌀밥,쇠고기무국,배추김치,마파두부덮밥,곤약어묵조림,브로컬리,귤,,,2
쌀밥,쇠고기미역국,오징어젓갈,비엔나야채볶음(케첩조림),감자채볶음,배추김치,우유,,,1
요구르트(이오),바나나(손),닭갈비야채볶음밥,계란파국,깍두기,핫케익,,,,2
콩나물비빔밥,시레기된장국,깍두기,깨찰빵,초코우유,사과,,,,1
현미찹쌀밥,북어무채국,콩나물무침(흰색),참치김치볶음,햄구이,깍두기,우유,사과,,3
부추생채,김치전,돈육콩나물국밥(냉면기),깍두기,검은콩두유,,,,,2
날치알김치볶음밥,부추달걀국,깍두기,치킨텐더야채크레페,요구르트(이오),바나나(손),,,,2
흑미찹쌀밥,단호박수제비국,부들어묵조림,함박스테이크,배추김치,함박스테이크소스,우유,바나나(손),숙주나물,1
쌀밥,애호박된장찌개,모듬잡채,계란장조림,배추김치,시금치나물,망개떡,,,2
뿌리채소밥,우동,깍두기,사과,호떡파이,,,,,1
쌀밥,참치김치찌개,두부조림,궁중떡볶이,배추김치,우유,사과,딸기파이,,1
현미찹쌀밥,김치콩나물국,옥수수야채계란찜,오리불고기,배추김치,아삭고추된장무침,,,,2
카레라이스,계란파국,깍두기,케이준치킨샐러드,요구르트(딸기),바나나(손),,,,1
쌀밥,오징어젓갈,배추김치,고기산적야채볶음,우유,쑥갓어묵국,요플레,사과,,2
혼합잡곡밥(조식),물만두국,연근땅콩조림,삼색소시지통구이/케첩,배추김치,스크램블드에그,우유,,,1
혼합잡곡밥(조식),꽃게탕,알감자조림,단배추된장무침,배추김치,닭야채볶음(떡),오렌지,,,3
클로렐라쌀밥,문어두부국,고추잡채/꽃빵,오이스틱,배추김치,곤약어묵조림,바나나(손),,,2
혼합잡곡밥(조식),조랭이떡국,붉은오이무침,계란찜,깍두기,사과,요플레,우유,,1
현미찹쌀밥,시레기된장국,비빔만두,갈치구이/양념장,양배추,깍두기,귤,,,2
새우살야채볶음밥,계란파국,배추김치,식빵피자토스트,요구르트(이오),비엔나토마토,,,,2
혼합잡곡밥(조식),북어계란국,비엔나꽈리볶음,콩나물무침(흰색),깍두기,우유,참치김치볶음,바나나(손),,2
굴소스해물볶음밥,맑은콩나물국,비빔막국수,웨지감자구이/케첩,애호박나물,배추김치,,,,1
혼합잡곡밥(조식),쑥갓어묵국,오이생채,돈육떡볶음,감자채볶음,배추김치,바나나(손),,,2
혼합잡곡밥(조식),감자국,브로컬리/초고추장,홍게살크레볼/케첩,배추김치,딸기,우유,김구이,,3
혼합잡곡밥(조식),등뼈감자탕,파래생선까스,배추김치,무생채,딸기,,,,3
현미찹쌀밥,참치김치찌개,감자샐러드,미나리나물,깍두기,라볶이,귤,,,1
혼합잡곡밥(조식),근대된장국,야채어묵조림,돈육김치볶음,미니메이플피칸파이,배추김치,우유,사과,,2
비빔밥(계절),오징어두부국,깍두기,계란빵,곤약어묵조림,요구르트(이오),,,,1
혼합잡곡밥(조식),단호박수제비국,오징어젓갈,함박스테이크,함박스테이크소스,배추김치,딸기파이,우유,방울토마토,2
혼합잡곡밥(조식),대구매운탕,청포묵김가루무침,두루치기,배추김치,겨울초겉절이,방울토마토,,,2
날치알김치볶음밥,북어무채국,애호박나물,깍두기,초코머핀,요구르트(이오),달걀후라이,,,2
현미찹쌀밥,맑은콩나물국,오이생채,미니메이플피칸파이,배추김치,우유,호두아몬드볶음,오징어볶음,사과,2
돈육콩나물국밥(냉면기),부추생채,김치전,깍두기,귤,,,,,1
혼합잡곡밥(조식),유부된장국,알감자조림,푸실리야채샐러드,등심돈까스/데리소스,배추김치,요구르트(이오),,,2
혼합잡곡밥(조식),버섯전골,취나물된장무침,배추김치,햄구이,우유,바나나(손),,,2
꽁보리밥,애호박된장찌개,배추김치,햄,콘계란찜,돈육떡볶음,톳두부무침,,,1
인도커리덥밥,다시마미소국,과일샐러드,깍두기,브리또,요구르트(이오),,,,1
혼합잡곡밥(조식),유부된장국,숙주나물,피자코돈블루/소스,배추김치,브로컬리/초고추장,사과,우유,,2
혼합잡곡밥(조식),낙지두부국,얼갈이나물,만두탕수,조기구이/양념장,배추김치,,,,3
햄우엉야채볶음밥,시레기된장국,메추리알떡볶이,김말이튀김,깍두기,요플레,,,,2
쇠고기떡국(냉면기),메추리알장조림,미니메이플피칸파이,배추김치,방울토마토,우유,,,,1
닭갈비야채볶음밥,계란파국,배추김치,연근조림,유기농포도쥬스,송편(인 개),,,,2
쌀밥,쇠고기미역국,오징어젓갈,칼슘깻잎육전,배추김치,감자햄볶음,우유,바나나(손),,1
혼합잡곡밥(조식),해물탕,두부조림,어묵송이버섯볶음,돈육떡볶음,깍두기,,,,2
오므라이스,유부된장국,멸치볶음,파인애플,배추김치,호떡파이,,,,1
흑미찹쌀밥,북어무채국,시금치나물,깍두기,우유,오렌지,검은깨찐두부/돈육김치볶음,,,2
영계백숙마리,깍두기,속배추겉절이,쌀밥,방울토마토,인절미,,,,3
혼합잡곡밥(조식),부대찌개,두부까스(창원과고),붉은오이무침,배추김치,연근조림,귤,,,1
볶음김치/김가루/계란,유부된장국,계란후라이,미니메이플피칸파이,깍두기,우유,아띠젤리,사과,,1
혼합잡곡밥(조식),사리곰탕(기숙사),오이부추생채,삼치구이,깍두기,깻잎지(완제),귤,,,3
현미찹쌀밥,강된장찌개,애호박나물,장각구이,배추김치,햄맛살야채전,요구르트(이오),햄맛살야채전,,2
혼합잡곡밥(조식),시레기된장국,도라지 진미무침,배추김치,김가루계란말이,멜론,초코머핀,,,2
비빔밥(계절),다시마미소국,배추김치,바나나(손),요구르트(이오),고구마튀김,,,,2
쌀밥,건새우콩나물국,배추김치,곤약어묵조림,마파두부덮밥,브로컬리/초고추장,귤,,,3
쇠고기떡국(냉면기),메추리알장조림,배추김치,우유,초코머핀,바나나(손),,,,1
흑미찹쌀밥,건새우미역국,알감자조림,양배추,비빔만두,깍두기,귤,,,2
참치야채비빔밥,유부된장국,깍두기,오렌지,팥송편,,,,,1
혼합잡곡밥(조식),애호박된장찌개,계란찜,비엔나야채볶음(케첩조림),배추김치,우유,방울토마토,단배추된장무침,,1
혼합잡곡밥(조식),야채쫄면(주찬),추어탕,감자야채전,깍두기,아삭이고추/쌈장,,,,2
브로컬리볶음밥,수제치킨버거,깍두기,딸기우유,귤,다시마미소국,,,,2
현미찹쌀밥,버섯전골,김구이(완제),두루치기,시금치나물,배추김치,우유,사과,,2
혼합잡곡밥(조식),등뼈감자탕,취나물된장무침,해물파전(오징어만),깍두기,요플레,,,,3
차조밥,멸치김치찌개,삼치구이,안동찜닭,시금치나물,깍두기,,,,3
혼합잡곡밥(조식),유부된장국,숙주나물,브로컬리/초고추장,피자치즈코든블루/데리소스,배추김치,우유,귤,,3
자장면(주찬),계란파국,단무지,깍두기,귤,버섯군만두(개),,,,1
주먹밥(개),잔치국수,배추김치,딸기,요구르트(이오),,,,,1
혼합잡곡밥(조식),물만두국,스크램블드에그,호두아몬드볶음,삼색소시지통구이/케첩,배추김치,우유,,,2
콩나물비빔밥,다시마미소국,깍두기,요구르트(이오),깨찰빵,바나나(손),,,,2
혼합잡곡밥(조식),쇠고기미역국,붉은오이무침,배추김치,비엔나야채볶음(케첩조림),알감자조림,우유,바나나(손),,2
혼합잡곡밥(조식),닭감자탕,두부구이/양념장,시금치나물,골뱅이무침/사리,깍두기,,,,3
삼겹살김치볶음밥,다시마미소국,깍두기,계란후라이,바나나우유,방울토마토,치즈케익,,,2
혼합잡곡밥(조식),시레기된장국,미니메이플피칸파이,참나물,배추김치,닭야채볶음(떡),우유,방울토마토,,2
혼합잡곡밥(조식),애호박된장찌개,옥수수야채계란찜,제육볶음,봄동나물(된장),배추김치,,,,1
주먹밥(개),맑은콩나물국,감자샐러드샌드위치,깍두기,요구르트,바나나(손),,,,1
쌀밥,사리곰탕(기숙사),배추김치,붉은오이무침,연두부/양념장,우유,딸기,,,2
꽁보리밥,청국장찌개,도토리묵무침,도라지오이무침,오리불고기,깍두기,,,,2
미트스파게티,뿌리채소밥,유부된장국,양상추샐러드,깍두기,요구르트(딸기),,,,1
혼합잡곡밥(조식),볶음김치/김가루/계란,달걀후라이,유부된장국,깍두기,우유,초코머핀,파인애플,,2
혼합잡곡밥(조식),쇠고기무국,궁중왕만두,고등어()자반구이,참나물,배추김치,,,,3
쌀밥,순두부찌개,안동찜닭,콩나물무침(흰색),고구마튀김,배추김치,사과,,,3
혼합잡곡밥(조식),꽃게탕,햄,콘계란찜,일미땅콩무침,새송이버섯구이,배추김치,바나나(손),우유,4
카레라이스,계란파국,장각구이,배추김치,요구르트(이오),귤,,,,1
혼합잡곡밥(조식),맑은콩나물국,시금치나물,배추김치,삼겹살야채볶음,우유,바나나(손),야채어묵조림,,2
현미찹쌀밥,애호박된장찌개,계란장조림,모듬잡채,시금치나물,망개떡,배추김치,,,2
갈비산적아채볶음밥,근대된장국,단호박고구마치즈그라탕,깍두기,토마토,요구르트(이오),,,,2
혼합잡곡밥(조식),애호박된장찌개,배추김치,마파두부덮밥,비엔나감자조림,아띠젤리,우유,,,1
영양밥,건새우콩나물국,치즈불닭,도토리묵,브로컬리/초고추장,배추김치,,,,2
혼합잡곡밥(조식),멸치김치찌개,오이스틱,배추김치,동태포전/양념장,파인애플,계란떡볶이,,,3
혼합잡곡밥(조식),육개장,깐쇼새우/칠리소스,양배추,배추김치,사과,우유,슈슈케익,,2
혼합잡곡밥(조식),짬뽕국,콩나물무침(흰색),고구마맛탕,배추김치,순대야채볶음,연근조림,,,2
혼합잡곡밥(조식),다시마미소국,등심돈까스/데리소스,실곤약무침,귤,배추김치,꽃맛살양상치샐러드,,,1
새우스크램블드에그볶음밥,북어무채국,배추김치,우유,오렌지,궁중왕만두,,,,3
혼합잡곡밥(조식),시레기된장국,배추김치,삼겹살버섯볶음,양파와사비절임,상추/쌈장,방울토마토,,,1
자장라이스,달걀양파국,후르츠탕수육,깍두기,요구르트(이오),바나나(손),,,,1
현미찹쌀밥,단호박수제비국,오징어젓갈,궁중떡볶이,우유,배추김치,방울토마토,미니메이플피칸파이,,2
혼합잡곡밥(조식),건새우미역국,콩나물겨자무침,안동찜닭,알감자버터구이,배추김치,귤,,,2
쌀밥,애호박된장찌개,오징어젓갈,감자채볶음,비엔나야채볶음,배추김치,바나나(손),,,2
비빔밥(취나물),문어두부국,문어두부국,계란후라이,배추김치,송편(인 개),방울토마토,,,1
현미찹쌀밥,오이무침(무색),미역줄기볶음,돈육김치볶음,깍두기,딸기우유,시금치된장국,,,2
쌀밥,딸기도넛,단호박수제비국,단호박수제비국,시금치나물,닭야채볶음(떡),배추김치,사과,,1
쌀밥,경단미역국,연근조림,겨울초겉절이,오리불고기,배추김치,,,,2
삼겹살김치볶음밥,냉이된장국,과일샐러드,배추김치,엔요,슈슈케익,,,,1
검정쌀밥구암,달래된장국,달래된장국,요플레,취나물된장무침,파프리카해물완자전,총각김치,금귤,,2
기장밥구암,근대된장국,돼지수육,상추겉절이,실곤약무침,배추김치,,,,2
옥수수밥,조랭이떡국,톳두부무침,죽순버섯볶음,새우까스/케첩,깍두기,오렌지,,,1
쌀밥,북어국,계란찜,브로컬리/초고추장,닭감자볶음,배추김치,딸기,,,3
흑미찹쌀밥,참치김치찌개,숙주나물,만두탕수,깍두기,순대,,,,2
꽁보리밥,꼬지어묵국,꼬지어묵국,미나리나물,도토리묵,오리불고기,깍두기,유기농포도쥬스,,1
떡강황만두국(한그릇),배추김치,윌요구르트,찹쌀밥,크렌베리멸치볶음,치킨스테이크+머스타드소스,감귤빵,,,2
수수밥,버섯매운탕국,간장닭갈비,청경채부추겉절이,돼지고기가 들어간 김치전,깍두기,딸기,,,2
찰옥수수밥,양송이크림스프,치즈통등심롤+데미글라스소스,모듬감자튀김,배추김치,사과치커리초무침,초코라떼,,,2
찹쌀밥,유부보쌈어묵국,미트볼떡조림,두부구이+양념장,배추김치,포도즙,바나나,,,2
혼합잡곡밥,오색옹심이미역국,오리불고기,파프리카잡채,배추김치,상추무쌈(feat쌈장),우유 큐브케익,,,2
통밀밥,감자수제비국,라볶이,파닭/파채소스,배추김치,아삭고추된장무침,초코볼토핑요거트,,,2
시나몬토스트,꿀뿌린 토마토,찹쌀밥,돈육김치찌개,계란찜,배추김치,마파두부,,,3
아이스홍시,기장밥,녹차돈육오븐구이+바베큐소스,배추김치,골뱅이소면무침,양배추케일쌈(표준년월),북어국,,,3
수수밥,짬뽕국(면),가마보꼬조림,무나물,탕수육,배추김치,츄러스,,,2
쌀밥,육개장,꽈리고추메추리알조림,공주밤찐빵,오렌지,손두부+김치볶음,석박지,,,2
단배추겉절이,배추김치,닭꼬치,제주식괴기국수,동글미니밥,랜덤라떼,딸기,,,1
찹쌀밥,오색물만두국,떡고기말이조림,오색찐빵,매운콩나물무침,배추김치,자몽주스,,,2
쌀밥,돼지국밥/다데기,부추겉절이,총각김치,오렌지,핫크리스피통살치킨,,,,2
현미밥,건새우아욱국,치즈불닭,콩나물무침,배추김치,골드키위,크림치즈고로케+케첩,,,2
새우살 호박나물,찹쌀밥,부대찌개,시금치프리타타,생딸기석류주스,모닝빵+딸기잼,깍두기,,,3
기장밥,닭다리삼계탕,오이치커리무침,석박지,아이스크림(딸기맛or바닐라맛),김치퀘사디아,,,,3
혼합잡곡밥,미소된장국,가지나물,양념족발,고등어카레구이,배추김치,사과(부사),,,3
쌀밥,수제찰보리빵,순두부찌개,파프리카오이샐러드,배추김치,귤,그릴크림치즈미트번,,,2
산채비빔밥,두부탕국,달걀후라이,배추김치,오징어먹물콤비네이션피자(조각),파인애플주스,,,,2
눈꽃치즈스테이크,찰옥수수밥,양상추황도샐러드,배추김치,딸기,양송이크림스프,치즈볼,,,2
군고구마,찹쌀밥,떡갈비피망볶음,깍두기,숙주애호박나물,도시락김,니모어묵국,씨없는포도,,3
쌀밥,시금치된장국,새우부추만두,오이생채,갈릭치킨,배추김치,수제망고요거트,,,2
훈제오리묶은지볶음밥,건새우근대국,감자조림,총각김치,스테이크대만치즈감자,마시는 젤리음료,,,,2
찹쌀밥,꽃게탕,순살닭간장조림,청경채부추겉절이,배추김치,계란품은토스트,키위,,,2
퐁크러쉬,수제왕새우튀김,삼색소보로덥밥(면기),백김치,조갯살된장국,,,,,2
쌀밥,참치김치찌개,비엔나페네칠리볶음,메추리알감자범벅,깍두기,마시는 요거트(♡),,,,2
겨울초겉절이,인델리카레라이스,건새우근대국,배추김치,닭강정,파인애플,,,,2
동글미니밥,그린샐러드딸기요거트드레싱,청포도플리또,로제스파게티,오이피클,갈릭바게트,배추김치,,,2
귤,닭살조랭이떡구이(추천-중고-봄),찹쌀밥,콩비지찌개,매운콩나물무침,깍두기,에그타르트,,,3
기장밥,매운순대국,석박지,딸기,오삼불고기,상추겉절이,가마보꼬조림,,,2
화인콜(자두),오색현미밥,단배추된장국,등갈비조림,카프라제치즈토마토카나페,알감자버터구이,배추김치,,,3
쌀밥,삼겹살김치찌개,베이컨스크램블에그,총각김치,후룻볼,트로피칼,파인애,삼치데리야끼조림,,3
검정쌀밥,감자수제비국,치즈불닭,오징어야채무침,애호박나물,배추김치,사과(부사),,,2
하와이안볶음밥,들깨무채국,달걀떡볶이,배추김치,생크림호떡,파닭간장꼬치,,,,1
찹쌀밥,쇠고기무국,마파두부,케이준치킨샐러드,배추김치,사과(부사),,,,2
자장면,단무지,오렌지,왕왕만두,단배추부추겉절이,도마슈노 요구르트,,,,1
흑미밥,근대된장국,파프리카오이초무침,치킨피자,배추김치,스프링감자,젤리파인애플음료,,,2
브로콜리어묵조림,밀크커스터드푸딩,귤,쌀밥,쇠고기국,배추김치,알감자스팸구이,,,3
불고기야채비빔밥(면기),달걀파국,배추김치,감자핫도그,메치니코프,,,,,2
쌀밥,부대찌개,오렌지,도시락김,배추김치,애플파이,계란찜,크렌베리멸치볶음,,2
석박지,오리훈제/머스터드,현미밥,콩가루배추국,고등어무조림,레몬무쌈,저농약사과즙,,,2
보리밥,두부된장국,청경채나물,주꾸미볶음,콘치즈떡갈비,배추김치,귤,,,3
찹쌀밥,떡국,허브치킨브로콜리볶음,연두부+양념장,배추김치,바나나개,,,,2
혼합잡곡밥,홍합탕,돼지수육+쌈장,감자피망전,석박지,상추,깻잎+쌈장,호상요구르트,,2
동글미니밥,탄탄면,시금치나물,깍두기,치킨또띠아,달콤한두유,,,,2
찹쌀밥,쇠고기계란탕,시리얼+우유,과일샐러드,치즈연어스테이크+양파크리미소,배추김치,,,,2
치아바타햄버거,모듬감자튀김,오라떼(사과,복숭아),양상추황도샐러드,,,,,1
쌀밥,삼겹살김치찌개,매운감자조림,고추잡채꽃빵,총각김치,오렌지,군고구마,,,2
충무김밥+오채어묵세트,잔치국수,석박지,라임레몬주스,순살강정꼬치,,,,,1
혼합잡곡밥,야채쫄면무침,우리밀꼬지어묵국,닭날개두반장조림,배추김치,시금치나물,오레오와플,,,2
찹쌀밥,들깨새알미역국,감자샐러드,돈육당면볶음,배추김치,쿠키번,방울토마토,,,3
기장밥,버섯매운탕국,콩나물무침,조기구이,배추김치,닭고구마조림,딸기,,,3
보리밥,시락국,애호박새우살볶음,배추김치,찹쌀떡,라따뚜이 파스타,겹치즈돈까스,,,2
쌀밥,만두국,훈제오리김치볶음,감자햄볶음,배추김치,애플파이,키위주스,,,2
달걀양파국,단무지,씨없는포도,자장잡채밥,납작비빔만두,배추김치,,,,2
수수밥,불닭볶음납작면,땡초콩나물국,청경채나물,돈바베큐구이,배추김치,요구르트,,,2
찹쌀밥,시금치프리타타,깍두기,크로크무슈,아침에먹는오렌지주스,쇠고기전골,고기김치군만두,,,3
검정쌀밥,시금치나물,돈육김치찜,배추김치,참치계란말이,매운어묵국,사과(부사),,,3
